Date,ID,Fatigue,Soreness,Desire to Train,Irritability,Sleep hours,Sleep Quality,Monitoring Score,Monitoring Z-Score
10/23/2017,TN,4,4,4,4,9,4,20,0.86
10/23/2017,NA,5,4,6,5,8.5,6,26,1.37
10/22/2017,RE,2,3,4,4,10,4,17,0.16
10/22/2017,TN,4,4,4,4,9,4,20,0.86
10/22/2017,NL,4,3,4,4,9,5,20,-0.1
10/22/2017,CL,2,2,1,4,9.5,2,11,-2.32
10/22/2017,IP,4,4,4,4,9.5,5,21,0.66
10/22/2017,TS,4,5,5,5,9,4,23,-0.17
10/22/2017,MW,3,3,4,4,8.75,4,18,-0.99
10/22/2017,AN,4,3,4,4,8,4,19,-0.44
10/22/2017,AN,4,3,4,4,,4,,
10/22/2017,NR,3,4,4,3,9,3,17,-0.45
10/22/2017,AA,3,4,4,4,7.5,3,18,-0.4
10/22/2017,NE,3,3,4,4,7.75,3,17,-0.34
10/22/2017,ID,2,2,4,4,9.25,3,15,-1.67
10/22/2017,ID,2,2,4,4,,3,,
10/22/2017,HO,4,2,4,4,9.5,4,18,-0.56
10/22/2017,ES,6,3,6,6,10.5,6,27,-1.84
10/22/2017,NA,6,3,5,5,9.5,4,23,0.44
10/22/2017,NA,6,3,5,5,,4,,
10/22/2017,LH,3,3,4,3,7.25,2,15,-0.67
10/21/2017,TM,4,5,4,6,6,5,24,2
10/21/2017,RE,1,2,3,2,7,2,10,-1.72
10/21/2017,NL,4,4,4,4,9.25,4,20,-0.1
10/21/2017,CL,2,1,1,4,11.75,2,10,-2.82
10/21/2017,TN,4,4,4,4,9,4,20,0.87
10/21/2017,AA,3,4,4,4,7.5,3,18,-0.4
10/21/2017,MW,4,3,4,4,8.75,4,19,-0.44
10/21/2017,TS,5,6,6,7,9.25,7,31,1.83
10/21/2017,ES,6,6,6,6,10.5,6,30,0.34
10/21/2017,NA,5,4,5,5,9.5,4,23,0.45
10/21/2017,HO,4,3,4,4,9.5,2,17,-1.22
10/21/2017,NR,3,4,4,3,9.25,3,17,-0.46
10/21/2017,NE,4,4,4,4,9.25,4,20,0.76
10/21/2017,ID,3,4,4,4,9.25,3,18,-0.06
10/21/2017,ID,3,4,4,4,,3,,
10/21/2017,LH,4,3,4,4,8.25,3,18,0.55
10/21/2017,AN,4,4,5,4,8.5,3,20,-0.23
10/20/2017,NA,4,4,5,4,10,4,21,-0.18
10/20/2017,TS,5,4,5,5,9.5,7,26,0.63
10/20/2017,NL,4,4,4,4,9.75,4,20,-0.1
10/20/2017,CL,3,3,4,4,10.75,4,18,0.25
10/20/2017,TM,4,4,5,6,7,4,23,1.58
10/20/2017,TM,4,4,5,6,,4,,
10/20/2017,RE,1,1,3,4,9,3,12,-1.22
10/20/2017,ES,6,4,4,5,10.5,6,25,-3.36
10/20/2017,ID,4,4,4,4,9.25,4,20,1.04
10/20/2017,HO,3,3,4,4,10,3,17,-1.23
10/20/2017,NR,3,3,4,4,9.25,3,17,-0.46
10/20/2017,NE,3,4,4,4,9.5,1,16,-0.7
10/20/2017,LH,3,3,3,4,8.75,4,17,0.15
10/20/2017,IP,4,3,4,4,10,3,18,-0.72
10/20/2017,AN,4,4,4,5,8.75,4,21,-0.02
10/20/2017,TN,3,4,3,4,8,4,18,-0.64
10/19/2017,NL,4,4,4,4,10,5,21,0.55
10/19/2017,CL,2,1,2,3,10.5,2,10,-3.01
10/19/2017,RE,2,3,4,4,9.25,3,16,-0.16
10/19/2017,TS,4,4,5,4,10.25,3,20,-0.89
10/19/2017,ID,4,4,4,4,10.5,4,20,1.05
10/19/2017,NE,3,4,4,4,10.25,7,22,1.49
10/19/2017,HO,3,3,4,4,10.25,4,18,-0.59
10/19/2017,NE,3,4,4,4,10.25,7,22,1.52
10/19/2017,ES,6,6,6,6,10.5,6,30,0.32
10/19/2017,MW,4,4,4,4,9.75,5,21,0.68
10/19/2017,NR,3,3,4,3,9.75,3,16,-0.9
10/19/2017,AA,4,3,4,4,9,3,18,-0.4
10/19/2017,IP,4,3,5,4,10.25,4,20,0.19
10/19/2017,AN,3,4,5,6,9.75,2,20,-0.23
10/19/2017,LH,4,3,5,4,9.25,4,20,1.37
10/19/2017,NA,6,5,6,4,9.75,5,26,1.38
10/19/2017,TN,4,4,4,4,8,4,20,0.87
10/18/2017,MW,3,4,4,4,9.5,2,17,-1.55
10/18/2017,ID,3,4,4,4,3,1,16,-1.13
10/18/2017,NL,4,4,4,4,9.75,5,21,0.55
10/18/2017,AN,4,4,4,4,9.75,1,17,-0.85
10/18/2017,LH,3,3,3,4,7,1,14,-1.05
10/18/2017,ES,6,6,6,6,5.5,1,25,-3.65
10/18/2017,HO,2,2,4,4,10,2,14,-3.23
10/18/2017,NR,2,2,4,4,7,1,13,-2.21
10/18/2017,CL,4,1,4,4,9.75,2,15,-1.09
10/18/2017,RE,2,2,2,4,10,4,14,-0.69
10/18/2017,TN,4,4,4,4,8,4,20,0.88
10/17/2017,AA,3,3,3,4,5.5,2,15,-1.94
10/17/2017,NL,2,4,4,4,6,2,16,-2.64
10/17/2017,NA,4,4,5,5,5.75,2,20,-0.48
10/17/2017,NE,2,3,4,4,6.75,1,14,-1.42
10/17/2017,CL,4,4,4,4,8.25,4,20,1.08
10/17/2017,RE,1,2,3,4,9.5,4,14,-0.7
10/17/2017,ES,6,6,6,6,8.75,1,25,-4.08
10/17/2017,TM,4,4,5,4,7.5,4,21,0.6
10/17/2017,TM,4,4,5,4,,4,,
10/17/2017,TN,4,4,4,4,8,4,20,0.89
10/16/2017,AA,4,4,4,4,8.5,4,20,0.6
10/16/2017,CL,4,4,4,4,9.5,3,19,0.66
10/16/2017,ES,6,6,6,6,11,6,30,0.28
10/16/2017,AN,5,5,5,5,7.75,5,25,0.79
10/16/2017,TS,4,4,4,4,10,7,23,-0.14
10/16/2017,TM,5,5,4,4,8,4,22,1.12
10/16/2017,TM,5,5,4,4,,4,,
10/16/2017,RE,1,3,3,4,9.5,3,14,-0.71
10/16/2017,MW,4,5,4,4,8.5,3,20,0.11
10/16/2017,NA,5,5,5,5,9.25,3,23,0.46
10/16/2017,ID,4,4,4,4,7.25,4,20,1.05
10/16/2017,ID,4,4,4,4,,4,,
10/16/2017,NE,4,4,4,4,9.5,4,20,0.8
10/16/2017,LH,3,3,3,4,9,4,17,0.16
10/16/2017,NR,3,3,4,4,10,4,18,-0.08
10/16/2017,NL,4,4,4,4,9,5,21,0.54
10/16/2017,IP,3,4,4,4,9.5,3,18,-0.72
10/16/2017,HO,4,4,4,4,8,4,20,0.72
10/16/2017,TN,4,4,4,4,6.5,4,20,0.9
10/15/2017,NL,4,5,4,4,22.5,4,21,0.55
10/15/2017,HO,4,4,4,4,11,6,22,2.13
10/15/2017,ES,6,4,6,6,10.25,6,28,-1.7
10/15/2017,NA,6,4,4,5,10.5,5,24,0.77
10/15/2017,ID,4,4,4,4,8.75,4,20,1.07
10/15/2017,ID,4,4,4,4,,4,,
10/15/2017,CL,3,3,2,5,9,4,17,-0.21
10/15/2017,NE,4,4,4,4,9,4,20,0.81
10/15/2017,NR,3,3,4,4,10,5,19,0.37
10/15/2017,LH,3,3,3,3,9.75,4,16,-0.25
10/15/2017,RE,1,3,4,3,8,2,13,-1.01
10/15/2017,TN,4,4,4,4,7.5,4,20,0.91
10/14/2017,AA,4,3,3,4,9.5,3,17,-0.95
10/14/2017,NL,4,4,4,5,12,5,22,1.22
10/14/2017,NA,5,2,4,4,11.75,5,20,-0.46
10/14/2017,HO,4,3,4,4,10.5,5,20,0.77
10/14/2017,TS,5,3,4,6,10,6,24,0.11
10/14/2017,IP,4,3,4,4,10.25,4,19,-0.27
10/14/2017,LH,3,2,2,4,9.25,3,14,-1.05
10/14/2017,ID,4,3,4,4,7,4,19,0.54
10/14/2017,ID,4,3,4,4,,4,,
10/14/2017,AN,3,4,4,4,7.25,2,17,-0.85
10/14/2017,NE,4,4,4,4,9,4,20,0.81
10/14/2017,NR,3,3,3,3,9.5,4,16,-0.95
10/14/2017,RE,1,2,2,3,11,4,12,-1.27
10/14/2017,CL,2,3,3,5,8.25,3,16,-0.64
10/14/2017,TN,4,4,4,4,8,4,20,0.92
10/13/2017,TS,4,4,5,5,8.75,5,23,-0.14
10/13/2017,NA,3,3,5,5,7.75,4,20,-0.47
10/13/2017,AN,2,4,4,4,9,2,16,-1.06
10/13/2017,NR,3,3,4,3,10,5,18,-0.09
10/13/2017,ID,4,4,4,4,8.25,4,20,1.09
10/13/2017,RE,1,1,3,3,9.25,4,12,-1.3
10/13/2017,MW,4,3,4,4,8,5,20,0.11
10/13/2017,ES,6,6,6,6,10.25,6,30,0.26
10/13/2017,NL,4,4,4,4,9.75,4,20,-0.09
10/13/2017,LH,2,2,3,4,9,4,15,-0.67
10/13/2017,HO,4,3,4,4,8.5,4,19,0.07
10/13/2017,IP,3,4,4,4,8.75,3,18,-0.73
10/13/2017,CL,3,3,3,4,8,3,16,-0.65
10/13/2017,NE,4,3,4,3,9,3,17,-0.29
10/13/2017,TM,3,4,5,4,7.25,4,20,0.11
10/13/2017,AA,3,3,3,4,9.25,2,15,-2
10/13/2017,TN,4,4,4,4,9,4,20,0.94
10/12/2017,HO,3,3,4,4,8.75,4,18,-0.64
10/12/2017,MW,4,4,4,4,8.25,4,20,0.11
10/12/2017,NA,4,3,4,5,8.25,4,20,-0.47
10/12/2017,TS,5,6,5,5,9,6,27,0.84
10/12/2017,ID,4,4,4,4,8.5,3,19,0.56
10/12/2017,NL,4,4,4,4,9.75,5,21,0.57
10/12/2017,AN,2,3,4,4,9.5,4,17,-0.87
10/12/2017,LH,3,2,3,3,8.5,4,15,-0.67
10/12/2017,NE,4,4,4,3,9,1,16,-0.66
10/12/2017,RE,1,1,1,3,7.5,2,8,-2.41
10/12/2017,TM,4,3,4,4,7.25,4,19,-0.4
10/12/2017,NR,3,3,3,3,9,4,16,-0.96
10/12/2017,CL,2,2,2,3,8.5,3,12,-2.37
10/12/2017,IP,3,3,4,4,8.75,4,18,-0.74
10/12/2017,AA,2,2,3,4,8.75,2,13,-3.15
10/12/2017,ES,6,6,6,6,8.5,6,30,0.26
10/12/2017,TN,4,4,4,4,9,4,20,0.95
10/11/2017,NL,4,4,4,4,11,5,21,0.58
10/11/2017,HO,3,2,4,4,9.75,5,18,-0.65
10/11/2017,TS,5,5,4,4,10.25,7,25,0.37
10/11/2017,MW,5,3,4,4,9,4,20,0.11
10/11/2017,ID,3,4,4,4,8.25,4,19,0.56
10/11/2017,IP,4,3,4,4,9.25,4,19,-0.3
10/11/2017,RE,1,1,4,2,9,3,11,-1.7
10/11/2017,NE,3,4,4,4,9,2,17,-0.3
10/11/2017,AA,3,4,4,4,7.5,2,17,-1.16
10/11/2017,NR,4,3,4,4,9.5,4,19,0.34
10/11/2017,AN,4,4,4,4,7.5,3,19,-0.47
10/11/2017,ES,6,6,6,6,9,6,30,0.27
10/11/2017,TM,3,3,4,5,8,4,19,-0.4
10/11/2017,LH,3,2,3,3,8.25,3,14,-1.08
10/11/2017,CL,2,3,2,4,8.25,2,13,-2.07
10/11/2017,TN,3,3,3,4,9.5,4,17,-1.29
10/10/2017,ES,6,6,6,6,9,6,30,0.27
10/10/2017,IP,3,4,4,4,8.5,5,20,0.14
10/10/2017,ID,4,3,4,4,8.25,4,19,0.57
10/10/2017,ID,4,3,4,4,,4,,
10/10/2017,AA,3,4,4,4,7.5,4,19,-0.03
10/10/2017,NA,4,2,2,4,10.25,4,16,-1.7
10/10/2017,CL,3,4,3,4,9,3,17,-0.33
10/10/2017,RE,2,1,3,3,9,4,13,-1.18
10/10/2017,MW,4,3,4,4,8.5,4,19,-0.44
10/10/2017,NL,4,4,4,4,9.5,5,21,0.59
10/10/2017,LH,3,1,3,4,9.25,3,14,-1.1
10/10/2017,HO,4,3,4,4,9.75,5,20,0.75
10/10/2017,TM,4,4,5,4,7.25,4,21,0.6
10/10/2017,TM,4,4,5,4,,4,,
10/10/2017,TS,6,6,5,4,10,7,28,1.1
10/10/2017,NR,3,3,4,3,9.5,3,16,-0.96
10/10/2017,NE,4,4,4,4,9,3,19,0.43
10/10/2017,AN,4,4,4,4,9.25,4,20,-0.27
10/10/2017,TN,4,3,4,4,7.5,4,19,0.19
10/9/2017,ES,6,6,6,6,7.5,6,30,0.27
10/9/2017,TS,5,5,4,4,9,5,23,-0.09
10/9/2017,AA,3,5,4,4,7.5,3,19,-0.03
10/9/2017,HO,4,4,4,4,8.5,4,20,0.76
10/9/2017,NL,4,4,4,4,10,4,20,-0.06
10/9/2017,NE,4,4,4,3,9,4,19,0.43
10/9/2017,NA,4,4,4,5,8.25,5,22,0.11
10/9/2017,MW,4,4,4,4,8,4,20,0.1
10/9/2017,IP,2,3,3,4,7.5,4,16,-1.62
10/9/2017,RE,1,3,4,3,8,4,15,-0.63
10/9/2017,CL,3,4,2,4,8,3,16,-0.79
10/9/2017,NR,3,3,4,4,9,4,18,-0.11
10/9/2017,AN,4,4,4,4,8.75,4,20,-0.27
10/9/2017,LH,3,3,4,4,9,4,18,0.49
10/9/2017,ID,2,4,4,4,7.5,1,15,-1.59
10/9/2017,TN,4,3,4,4,8,4,19,0.2
10/9/2017,TM,3,4,4,5,6.5,2,18,-0.89
10/8/2017,MW,4,3,4,4,8,4,19,-0.44
10/8/2017,NL,4,4,4,4,11.5,4,20,-0.06
10/8/2017,LH,2,2,3,4,9,4,15,-0.7
10/8/2017,NA,5,4,5,5,8.25,3,22,0.11
10/8/2017,HO,4,3,4,4,8.25,4,19,0.07
10/8/2017,IP,3,3,3,4,7.5,4,17,-1.23
10/8/2017,TN,3,3,3,4,9,4,17,-1.29
10/8/2017,RE,3,3,4,3,11,4,17,-0.09
10/8/2017,NR,3,3,4,3,10,4,17,-0.54
10/8/2017,NE,4,4,3,4,9.25,5,20,0.79
10/8/2017,CL,2,4,4,4,7.5,3,17,-0.35
10/8/2017,ES,6,6,6,6,7.5,6,30,0.27
10/8/2017,AN,4,4,3,4,6.25,5,20,-0.28
10/7/2017,AA,3,3,4,4,6.5,2,16,-1.73
10/7/2017,NA,6,3,4,4,10.5,4,21,-0.19
10/7/2017,NL,4,3,4,4,11.5,5,20,-0.06
10/7/2017,TN,4,3,4,4,6,4,19,0.18
10/7/2017,CL,4,4,3,6,8.5,4,21,1.46
10/7/2017,NE,4,4,4,4,8.5,3,19,0.44
10/7/2017,HO,4,3,4,4,9.5,4,19,0.07
10/7/2017,TM,4,4,4,4,8.75,4,20,0.09
10/7/2017,RE,1,1,2,3,10.25,5,12,-1.49
10/7/2017,ID,4,2,4,4,8.25,4,18,0.01
10/7/2017,ID,4,2,4,4,,4,,
10/7/2017,ES,6,6,6,6,7.5,6,30,0.28
10/7/2017,NR,2,2,3,3,11,4,14,-1.83
10/7/2017,LH,2,2,2,4,9,3,13,-1.5
10/7/2017,AN,4,3,3,5,7,2,17,-0.88
10/6/2017,ES,6,6,6,6,7.5,6,30,0.28
10/6/2017,NL,4,4,4,4,9.5,5,21,0.57
10/6/2017,TS,4,4,4,4,9,7,23,-0.09
10/6/2017,HO,4,3,4,4,9.5,4,19,0.07
10/6/2017,NA,4,2,3,5,9.75,7,21,-0.19
10/6/2017,AN,4,3,4,5,9.25,4,20,-0.29
10/6/2017,MW,4,3,4,4,8,4,19,-0.44
10/6/2017,ID,4,3,4,4,8.5,4,19,0.55
10/6/2017,ID,4,3,4,4,,4,,
10/6/2017,ID,4,3,4,4,,4,,
10/6/2017,NR,3,3,4,4,9,4,18,-0.15
10/6/2017,RE,1,2,4,3,8.75,3,13,-1.24
10/6/2017,NE,4,4,4,4,8.75,3,19,0.45
10/6/2017,TM,3,3,5,4,7.75,4,19,-0.4
10/6/2017,IP,3,3,4,4,8.5,5,19,-0.36
10/6/2017,LH,2,2,3,4,8.5,3,14,-1.14
10/6/2017,CL,2,4,2,3,8.75,3,14,-1.7
10/6/2017,AA,2,3,3,4,9,2,14,-2.94
10/6/2017,TN,4,4,4,4,8,4,20,0.92
10/5/2017,ES,6,6,6,6,7.5,6,30,0.28
10/5/2017,NA,2,2,3,5,9.75,4,16,-1.7
10/5/2017,ID,4,3,4,4,8.25,4,19,0.56
10/5/2017,ID,4,3,4,4,,4,,
10/5/2017,ID,4,3,4,4,,4,,
10/5/2017,HO,3,3,4,4,9.5,4,18,-0.61
10/5/2017,IP,4,3,5,4,8.25,4,20,0.09
10/5/2017,NL,4,4,4,4,9.5,3,19,-0.67
10/5/2017,TS,5,5,4,5,8.5,5,24,0.15
10/5/2017,MW,4,4,4,4,8,4,20,0.09
10/5/2017,NR,2,3,4,3,9,2,14,-1.89
10/5/2017,RE,2,3,4,2,9,3,14,-0.98
10/5/2017,NE,4,4,4,4,9,3,19,0.45
10/5/2017,LH,2,3,3,3,9,3,14,-1.16
10/5/2017,CL,3,4,3,4,8.5,3,17,-0.37
10/5/2017,AN,3,2,5,5,8.75,4,19,-0.49
10/5/2017,TN,4,4,4,4,8,4,20,0.93
10/5/2017,AA,2,3,4,4,4.75,3,16,-1.98
10/4/2017,ES,6,6,6,6,7.5,6,30,0.28
10/4/2017,TS,4,4,4,4,10.25,7,23,-0.08
10/4/2017,MW,4,5,4,4,8.5,5,22,1.14
10/4/2017,NA,3,2,4,5,9,4,18,-1.14
10/4/2017,RE,3,3,4,4,8.75,4,18,0.16
10/4/2017,HO,3,2,4,4,8.5,4,17,-1.3
10/4/2017,NE,3,4,4,4,10,4,19,0.46
10/4/2017,NL,4,3,4,4,9.25,4,19,-0.68
10/4/2017,CL,4,4,4,4,10.25,4,20,1.02
10/4/2017,ID,4,4,4,4,8,4,20,1.1
10/4/2017,NR,3,3,4,4,9,4,18,-0.19
10/4/2017,AN,5,3,4,5,8.5,3,20,-0.3
10/4/2017,AN,5,3,4,5,,3,,
10/4/2017,IP,4,3,4,4,9.5,5,20,0.09
10/4/2017,LH,3,3,3,3,8.5,4,16,-0.38
10/4/2017,TN,4,4,4,4,8.5,4,20,0.95
10/4/2017,AA,2,3,4,4,4.5,1,14,-3.34
10/3/2017,TM,5,4,5,4,8.25,4,22,1.06
10/3/2017,ID,4,4,4,4,9,4,20,1.12
10/3/2017,RE,2,4,4,3,8.75,4,17,-0.13
10/3/2017,NA,3,2,4,5,9.75,4,18,-1.16
10/3/2017,AA,3,4,4,4,8.5,2,17,-1.65
10/3/2017,NE,4,4,4,4,8.75,4,20,0.81
10/3/2017,TS,5,5,6,5,9.75,7,28,1.07
10/3/2017,CL,3,4,3,4,8.75,3,17,-0.35
10/3/2017,ES,6,5,6,6,6.75,6,29,-0.65
10/3/2017,NL,4,4,4,4,9.25,4,20,-0.08
10/3/2017,NR,3,2,3,3,9.5,4,15,-1.51
10/3/2017,MW,3,4,4,4,8.5,4,19,-0.42
10/3/2017,HO,4,3,4,4,9.25,4,19,0.04
10/3/2017,LH,3,3,4,4,9,4,18,0.42
10/3/2017,AN,4,3,4,3,9.75,4,18,-0.69
10/3/2017,AN,4,3,4,3,,4,,
10/3/2017,TN,4,3,4,4,8.5,4,19,0.22
10/2/2017,RE,3,4,4,4,8,4,19,0.44
10/2/2017,ES,6,6,6,6,7.75,6,30,0.27
10/2/2017,TM,5,4,4,4,7.25,4,21,0.6
10/2/2017,ID,4,4,4,4,8.5,4,20,1.14
10/2/2017,NE,3,4,4,4,9.75,3,18,0.12
10/2/2017,NA,5,4,6,5,9,5,25,0.97
10/2/2017,HO,4,3,4,4,8,4,19,0.04
10/2/2017,MW,3,4,4,4,8,4,19,-0.43
10/2/2017,LH,3,4,4,4,10,4,19,0.82
10/2/2017,NR,3,3,4,4,9,3,17,-0.67
10/2/2017,CL,3,5,3,4,7.5,3,18,0.11
10/2/2017,IP,3,4,4,4,9.25,5,20,0.09
10/2/2017,AA,4,4,4,4,8.5,4,20,0.45
10/2/2017,AN,5,4,4,4,7.25,4,21,-0.12
10/2/2017,AN,5,4,4,4,,4,,
10/2/2017,TN,4,4,4,4,7,4,20,0.96
10/1/2017,HO,4,3,4,4,10,4,19,0.04
10/1/2017,MW,5,4,4,4,8.5,5,22,1.13
10/1/2017,NL,4,4,4,4,10,4,20,-0.08
10/1/2017,ID,4,4,4,4,9,4,20,1.16
10/1/2017,RE,3,4,3,1,10,4,15,-0.8
10/1/2017,AA,4,3,4,4,9,4,19,-0.26
10/1/2017,NR,3,3,3,3,11,5,17,-0.68
10/1/2017,CL,3,4,4,4,10,2,17,-0.35
10/1/2017,NA,5,4,5,5,8.75,5,24,0.68
10/1/2017,AN,4,3,2,4,9.75,5,18,-0.7
10/1/2017,AN,4,3,2,4,,5,,
10/1/2017,LH,3,3,4,3,9,1,14,-1.15
10/1/2017,ES,6,6,6,6,7.75,6,30,0.27
10/1/2017,NE,3,3,2,4,9,4,16,-0.57
10/1/2017,TN,4,4,4,4,9,4,20,0.97
9/30/2017,AA,3,4,4,4,7,4,19,-0.26
9/30/2017,IP,3,3,3,4,10,3,16,-1.64
9/30/2017,NA,5,3,5,5,10,5,23,0.38
9/30/2017,LH,4,4,4,4,9,4,20,1.21
9/30/2017,CL,2,4,2,4,9,2,14,-1.7
9/30/2017,HO,4,2,4,4,10.5,7,21,1.38
9/30/2017,NE,2,2,3,3,8,2,12,-1.95
9/30/2017,NL,4,3,4,4,10.25,4,19,-0.68
9/30/2017,TN,4,4,4,4,9,4,20,0.99
9/30/2017,NR,3,3,3,4,8,4,17,-0.68
9/30/2017,AN,3,2,2,5,8.5,6,18,-0.71
9/30/2017,AN,3,2,2,5,,6,,
9/30/2017,TM,4,3,4,3,9.25,4,18,-0.85
9/30/2017,TM,4,3,4,3,,4,,
9/30/2017,ID,4,3,4,3,9.75,3,17,-0.44
9/30/2017,ID,4,3,4,3,,3,,
9/30/2017,ID,4,3,4,3,,3,,
9/30/2017,RE,2,4,1,3,8.75,4,14,-1.09
9/30/2017,ES,6,6,6,6,10,6,30,0.28
9/29/2017,ES,6,6,6,6,10,6,30,0.28
9/29/2017,AA,4,2,4,4,7,4,18,-0.96
9/29/2017,ID,3,3,4,4,9,3,17,-0.45
9/29/2017,TS,4,5,6,4,8.75,6,25,0.41
9/29/2017,IP,3,3,4,4,9,4,18,-0.83
9/29/2017,NR,3,3,4,4,9,4,18,-0.26
9/29/2017,HO,3,2,4,4,9.25,4,17,-1.28
9/29/2017,NA,4,2,4,5,8,4,19,-0.83
9/29/2017,LH,3,3,4,4,9.25,3,17,0.04
9/29/2017,NL,4,3,4,4,9,4,19,-0.69
9/29/2017,MW,3,3,4,4,8,3,17,-1.46
9/29/2017,CL,2,4,2,3,8.5,2,13,-2.24
9/29/2017,RE,1,2,1,3,6.5,1,8,-2.67
9/29/2017,NE,2,3,4,4,8.25,1,14,-1.34
9/29/2017,AN,2,2,2,2,8,4,12,-1.86
9/29/2017,AN,2,2,2,2,,4,,
9/29/2017,TN,3,3,4,4,8,4,18,-0.46
9/28/2017,ES,6,5,6,6,10,6,29,-0.62
9/28/2017,RE,2,4,4,3,8.5,1,14,-1.12
9/28/2017,NA,5,3,5,4,9,4,21,-0.24
9/28/2017,NR,3,3,4,4,9,3,17,-0.69
9/28/2017,ID,4,3,4,4,8,4,19,0.62
9/28/2017,TS,6,4,4,5,9,6,25,0.41
9/28/2017,IP,3,3,4,4,9,2,16,-1.72
9/28/2017,LH,3,3,3,4,9.25,3,16,-0.35
9/28/2017,HO,4,3,4,4,9.25,5,20,0.72
9/28/2017,NE,4,3,4,4,9.75,3,18,0.06
9/28/2017,NL,4,3,4,4,9.5,4,19,-0.71
9/28/2017,CL,2,4,2,4,8.5,2,14,-1.93
9/28/2017,AN,3,2,3,3,8.75,4,15,-1.35
9/28/2017,AN,3,2,3,3,,4,,
9/28/2017,TN,4,4,4,4,8,4,20,0.99
9/27/2017,HO,3,1,4,4,9.5,4,16,-1.97
9/27/2017,AA,4,3,4,4,8,4,19,-0.28
9/27/2017,NE,3,3,4,4,8,2,16,-0.65
9/27/2017,CL,2,4,3,5,10.5,4,18,-0.04
9/27/2017,ID,4,3,4,4,9.25,4,19,0.63
9/27/2017,ID,4,3,4,4,,4,,
9/27/2017,ID,4,3,4,4,,4,,
9/27/2017,NA,6,3,6,5,10.25,7,27,1.56
9/27/2017,TM,5,4,4,4,8,3,20,0.1
9/27/2017,TM,5,4,4,4,,3,,
9/27/2017,AN,4,3,4,4,7.25,4,19,-0.6
9/27/2017,AN,4,3,4,4,,4,,
9/27/2017,ES,6,4,6,6,10,6,28,-1.52
9/27/2017,MW,4,2,4,4,8.5,4,18,-0.97
9/27/2017,RE,2,2,1,1,9.75,3,9,-2.65
9/27/2017,NL,4,3,4,4,10.5,5,20,-0.13
9/27/2017,IP,4,2,4,3,9.75,5,18,-0.9
9/27/2017,NR,4,3,4,4,9,5,20,0.59
9/27/2017,LH,3,3,4,4,9.25,4,18,0.43
9/27/2017,TS,5,3,4,4,8.5,4,20,-0.71
9/27/2017,TN,3,3,3,4,8,4,17,-1.18
9/26/2017,NA,5,3,5,5,9,6,24,0.7
9/26/2017,ES,6,3,6,6,10,6,27,-2.47
9/26/2017,ID,4,4,4,4,8.5,4,20,1.16
9/26/2017,ID,4,4,4,4,,4,,
9/26/2017,ID,4,4,4,4,,4,,
9/26/2017,AA,4,3,4,4,8,4,19,-0.29
9/26/2017,TS,4,4,5,4,10,5,22,-0.28
9/26/2017,MW,3,3,4,4,8.5,3,17,-1.52
9/26/2017,LH,4,4,7,5,9.75,4,24,2.77
9/26/2017,HO,3,2,4,4,9.5,7,20,0.72
9/26/2017,CL,3,4,4,4,9.25,4,19,0.46
9/26/2017,NL,4,3,4,4,10.5,5,20,-0.13
9/26/2017,NR,3,4,4,4,9,5,20,0.6
9/26/2017,IP,4,4,5,4,8.5,4,21,0.43
9/26/2017,AN,4,3,4,3,7.5,3,17,-1
9/26/2017,AN,4,3,4,3,,3,,
9/25/2017,TM,4,3,4,4,7.75,4,19,-0.38
9/25/2017,TM,4,3,4,4,,4,,
9/25/2017,ES,6,6,6,6,10,6,30,0.21
9/25/2017,NA,5,5,6,6,10.25,6,28,1.92
9/25/2017,IP,3,4,4,4,9.5,4,19,-0.46
9/25/2017,TS,5,5,5,5,9.5,6,26,0.6
9/25/2017,MW,3,4,3,4,8,4,18,-1.04
9/25/2017,ID,4,4,4,4,8.25,4,20,1.19
9/25/2017,ID,4,4,4,4,,4,,
9/25/2017,ID,4,4,4,4,,4,,
9/25/2017,AA,5,5,4,4,10,4,22,1.77
9/25/2017,NR,4,4,4,4,9,5,21,1.04
9/25/2017,NE,4,4,4,4,8.75,4,20,0.75
9/25/2017,HO,4,4,4,4,8,4,20,0.73
9/25/2017,RE,2,4,3,1,9.75,4,14,-1.68
9/25/2017,NL,4,3,4,4,7.75,4,19,-0.71
9/25/2017,CL,3,4,3,4,8.25,4,18,-0.02
9/25/2017,AN,4,4,4,4,7.75,4,20,-0.42
9/25/2017,LH,3,3,4,4,8.25,3,17,0.1
9/25/2017,TN,4,4,4,4,8,4,20,0.99
9/24/2017,MW,4,3,4,4,9,4,19,-0.53
9/24/2017,AA,4,4,4,4,7,3,19,-0.26
9/24/2017,TM,4,4,4,4,7.5,4,20,0.09
9/24/2017,TM,4,4,4,4,,4,,
9/24/2017,HO,4,4,4,4,11.5,7,23,2.81
9/24/2017,IP,3,4,4,4,7.75,4,19,-0.46
9/24/2017,NE,4,4,4,4,7,5,21,1.11
9/24/2017,ID,4,4,4,4,7.5,4,20,1.22
9/24/2017,NR,3,4,4,4,10.5,5,20,0.63
9/24/2017,NA,4,4,4,4,8,4,20,-0.48
9/24/2017,NL,3,3,4,4,10.5,4,18,-1.3
9/24/2017,LH,3,3,3,4,9.25,3,16,-0.31
9/24/2017,CL,3,3,2,5,8,3,16,-0.99
9/24/2017,ES,6,6,6,6,10,6,30,0.21
